id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
6837,3168,CLAYTON,VIC,145.12665,-37.91342,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1,-37.9211962,145.1320653,21205132029,21205132029,212051320,Clayton,21205,Monash,212,Melbourne - South East,1,1,1,1,Hotham,89.19108582,V1,PHN202,Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6838,3168,NOTTING HILL,VIC,145.12665,-37.91342,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1,-37.9048347,145.1458611,21205132034,21205132041,212051320,Clayton,21205,Monash,212,Melbourne - South East,1,1,1,1,Hotham,89.19108582,V1,PHN202,Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6839,3169,CLARINDA,VIC,145.115271,-37.945149,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.941,145.103,21204130930,21204130930,212041309,Clarinda - Oakleigh South,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN203,South Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6840,3169,CLAYTON SOUTH,VIC,145.115271,-37.945149,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9388113,145.1267061,21204131016,21204131016,212041310,Clayton South,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN203,South Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6841,3170,MULGRAVE,VIC,145.167859,-37.920945,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1,-37.9267579,145.1762197,21205132505,21205132505,212051325,Mulgrave,21205,Monash,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN202,Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6842,3170,WAVERLEY GARDENS,VIC,145.167859,-37.920945,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21205,Monash,212,Melbourne - South East,R1,-37.9367533,145.1915757,21205132532,21205132532,212051325,Mulgrave,21205,Monash,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN202,Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6843,3171,SANDOWN VILLAGE,VIC,145.156783,-37.944608,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9348302,145.1689511,21204131747,21204131747,212041317,Springvale,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN203,South Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6844,3171,SPRINGVALE,VIC,145.156783,-37.944608,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9473307,145.1541397,21204131725,21204131725,212041317,Springvale,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Hotham,,V1,PHN203,South Eastern Melbourne,Monash,Hotham,Inner Metropolitan
6845,3172,DINGLEY VILLAGE,VIC,145.13465,-37.975981,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9757588,145.1226002,21204131312,21204131312,212041313,Dingley Village,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6846,3172,SPRINGVALE SOUTH,VIC,145.13465,-37.975981,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9709927,145.1485377,21204131816,21204131816,212041318,Springvale South,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6847,3173,KEYSBOROUGH,VIC,145.164863,-38.006771,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-38.0042683,145.1706992,21204131402,21204131454,212041314,Keysborough,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6848,3174,NOBLE PARK,VIC,145.17877,-37.966218,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9650097,145.1733926,21204131512,21204146016,212041460,Noble Park - West,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,29.75291634,V1,PHN203,South Eastern Melbourne,Monash,Bruce,Outer Metropolitan
6849,3174,NOBLE PARK EAST,VIC,145.17877,-37.966218,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9650097,145.1733926,21204131512,21204146016,212041460,Noble Park - West,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,29.75291634,V1,PHN203,South Eastern Melbourne,Monash,Bruce,Outer Metropolitan
6850,3174,NOBLE PARK NORTH,VIC,145.17877,-37.966218,MOUNT WAVERLEY MDC (NEW),Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9641212,145.1762197,21204131533,21204145901,212041459,Noble Park - East,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,29.75291634,V1,PHN203,South Eastern Melbourne,Monash,Bruce,Outer Metropolitan
6576,3175,BANGHOLME,VIC,145.208504,-38.016114,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-38.0453436,145.1702424,21204131409,21204131409,212041314,Keysborough,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,15.13858223,V1,PHN203,South Eastern Melbourne,Monash,Isaacs,Outer Metropolitan
6577,3175,DANDENONG,VIC,145.208504,-38.016114,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9847811,145.2139907,21204131162,21204131162,212041311,Dandenong,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,15.13858223,V1,PHN203,South Eastern Melbourne,Monash,Isaacs,Outer Metropolitan
6578,3175,DANDENONG EAST,VIC,145.208504,-38.016114,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9847811,145.2139907,21204131162,21204131162,212041311,Dandenong,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,15.13858223,V1,PHN203,South Eastern Melbourne,Monash,Isaacs,Outer Metropolitan
6579,3175,DANDENONG NORTH,VIC,145.208504,-38.016114,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9592436,145.206837,21204131223,21204131223,212041312,Dandenong North,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,15.13858223,V1,PHN203,South Eastern Melbourne,Monash,Isaacs,Outer Metropolitan
6580,3175,DANDENONG SOUTH,VIC,145.208504,-38.016114,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-38.0146698,145.2153096,21204131114,21204131114,212041311,Dandenong,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,15.13858223,V1,PHN203,South Eastern Melbourne,Monash,Isaacs,Outer Metropolitan
6581,3175,DUNEARN,VIC,145.208504,-38.016114,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21204,Dandenong,212,Melbourne - South East,R1,-37.9675973,145.202499,21204131218,21204131218,212041312,Dandenong North,21204,Dandenong,212,Melbourne - South East,1,1,1,1,Bruce,15.13858223,V1,PHN203,South Eastern Melbourne,Monash,Isaacs,Outer Metropolitan
6582,3176,SCORESBY BC,VIC,145.23,-37.8992,,,,,,,,R1,-37.8992,145.23,21101125418,21101125418,211011254,Knoxfield - Scoresby,21101,Knox,211,Melbourne - Outer East,1,1,1,1,,72.97290039,V1,,,Port Phillip,Macnamara,
6583,3177,DOVETON,VIC,145.237462,-37.990985,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-37.9876769,145.2394075,21202129501,21202129501,212021295,Doveton,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Bruce,,V1,PHN203,South Eastern Melbourne,Greater Dandenong,Bruce,Outer Metropolitan
6584,3177,EUMEMMERRING,VIC,145.237462,-37.990985,DANDENONG DC,Delivery Area,Updated 6-Feb-2020,21202,Casey - North,212,Melbourne - South East,R1,-37.999,145.247,21202129526,21202129526,212021295,Doveton,21202,Casey - North,212,Melbourne - South East,1,1,1,1,Bruce,,V1,PHN203,South Eastern Melbourne,Greater Dandenong,Bruce,Outer Metropolitan
6585,3178,ROWVILLE,VIC,145.241589,-37.924431,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21101,Knox,211,Melbourne - Outer East,R1,-37.9210442,145.2424941,21101125619,21101125619,211011256,Rowville - Central,21101,Knox,211,Melbourne - Outer East,1,1,1,1,Aston,,V1,PHN202,Eastern Melbourne,Monash,Aston,Outer Metropolitan
6586,3179,SCORESBY,VIC,145.222634,-37.897137,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21101,Knox,211,Melbourne - Outer East,R1,-37.9042587,145.220397,21101125418,21101125418,211011254,Knoxfield - Scoresby,21101,Knox,211,Melbourne - Outer East,1,1,1,1,Aston,59.12965393,V1,PHN202,Eastern Melbourne,Monash,Aston,Outer Metropolitan
6587,3180,KNOXFIELD,VIC,145.246731,-37.893263,FERNTREE GULLY DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,21101,Knox,211,Melbourne - Outer East,R1,-37.8887649,145.250782,21101125402,21101125402,211011254,Knoxfield - Scoresby,21101,Knox,211,Melbourne - Outer East,1,1,1,1,Aston,69.66594696,V1,PHN202,Eastern Melbourne,Knox,Aston,Outer Metropolitan
6588,3181,PRAHRAN,VIC,144.995504,-37.854683,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20606,Stonnington - West,206,Melbourne - Inner,R1,-37.852,144.998,20606113612,20606113612,206061136,Prahran - Windsor,20606,Stonnington - West,206,Melbourne - Inner,1,1,1,1,Higgins,22.30740166,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6589,3181,PRAHRAN EAST,VIC,144.995504,-37.854683,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20606,Stonnington - West,206,Melbourne - Inner,R1,-37.852,144.998,20606113612,20606113612,206061136,Prahran - Windsor,20606,Stonnington - West,206,Melbourne - Inner,1,1,1,1,Higgins,22.30740166,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6590,3181,WINDSOR,VIC,144.995504,-37.854683,RICHMOND DC,Delivery Area,Updated 6-Feb-2020,20606,Stonnington - West,206,Melbourne - Inner,R1,-37.854,144.988,20606113606,20606113606,206061136,Prahran - Windsor,20606,Stonnington - West,206,Melbourne - Inner,1,1,1,1,Higgins,22.30740166,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6591,3182,ST KILDA,VIC,144.979478,-37.865322,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20605,Port Phillip,206,Melbourne - Inner,R1,-37.864,144.982,20605113326,20605113326,206051133,St Kilda,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,7.3651824,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6592,3182,ST KILDA SOUTH,VIC,144.979478,-37.865322,Melbourne Metro,,Updated 6-Feb-2020,20605,Port Phillip,206,Melbourne - Inner,R1,-37.8679,144.978,20605113309,20605113309,206051133,St Kilda,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,7.3651824,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6593,3182,ST KILDA WEST,VIC,144.979478,-37.865322,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20605,Port Phillip,206,Melbourne - Inner,R1,-37.8604,144.9732,20605113322,20605113322,206051133,St Kilda,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,7.3651824,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6594,3183,BALACLAVA,VIC,144.999026,-37.869072,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.873,144.993,20605113437,20605113437,206051134,St Kilda East,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,14.32074738,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6595,3183,ST KILDA EAST,VIC,144.999026,-37.869072,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.8626196,145.0007064,20605113422,20605113422,206051134,St Kilda East,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,14.32074738,V1,PHN203,South Eastern Melbourne,Stonnington,Macnamara,Inner Metropolitan
6596,3184,BRIGHTON ROAD,VIC,144.984034,-37.881414,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20605,Port Phillip,206,Melbourne - Inner,R1,-37.8765417,144.9923384,20605112924,20605112924,206051129,Elwood,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,,V1,PHN203,South Eastern Melbourne,Port Phillip,Macnamara,Inner Metropolitan
6597,3184,ELWOOD,VIC,144.984034,-37.881414,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20605,Port Phillip,206,Melbourne - Inner,R1,-37.878722,144.9859676,20605112928,20605112928,206051129,Elwood,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,,V1,PHN203,South Eastern Melbourne,Port Phillip,Macnamara,Inner Metropolitan
6598,3185,ELSTERNWICK,VIC,145.002571,-37.891841,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.8849536,145.0059691,20802117920,20802117920,208021179,Elsternwick,20802,Glen Eira,208,Melbourne - Inner South,1,1,1,1,Macnamara,8.040000916,V1,PHN203,South Eastern Melbourne,Port Phillip,Macnamara,Inner Metropolitan
6599,3185,GARDENVALE,VIC,145.002571,-37.891841,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.899,145.007,20802117911,20802117911,208021179,Elsternwick,20802,Glen Eira,208,Melbourne - Inner South,1,1,1,1,Macnamara,8.040000916,V1,PHN203,South Eastern Melbourne,Port Phillip,Macnamara,Inner Metropolitan
6600,3185,RIPPONLEA,VIC,145.002571,-37.891841,ST KILDA DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.8784934,144.9956077,20605113435,20605113435,206051134,St Kilda East,20605,Port Phillip,206,Melbourne - Inner,1,1,1,1,Macnamara,8.040000916,V1,PHN203,South Eastern Melbourne,Port Phillip,Macnamara,Inner Metropolitan
6601,3186,BRIGHTON,VIC,144.996329,-37.915066,BRIGHTON DC,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.9044002,144.9997396,20801116938,20801116938,208011169,Brighton (Vic.),20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Port Phillip,Goldstein,Inner Metropolitan
6602,3186,BRIGHTON NORTH,VIC,144.996329,-37.915066,BRIGHTON DC,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.903623,145.004905,20801116953,20801116953,208011169,Brighton (Vic.),20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Port Phillip,Goldstein,Inner Metropolitan
6603,3186,DENDY,VIC,144.996329,-37.915066,BRIGHTON DC,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.9196902,144.9950292,20801116903,20801116903,208011169,Brighton (Vic.),20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Port Phillip,Goldstein,Inner Metropolitan
6604,3186,WERE STREET PO,VIC,144.996329,-37.915066,Melbourne Metro,,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.9255,145,20801116931,20801116931,208011169,Brighton (Vic.),20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Port Phillip,Goldstein,Inner Metropolitan
6605,3187,BRIGHTON EAST,VIC,145.013593,-37.925371,BRIGHTON DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.9179439,145.0190242,20801117037,20801117037,208011170,Brighton East,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,19.98495865,V1,PHN203,South Eastern Melbourne,Glen Eira,Goldstein,Inner Metropolitan
6606,3187,NORTH ROAD,VIC,145.013593,-37.925371,BRIGHTON DC,Delivery Area,Updated 6-Feb-2020,20802,Glen Eira,208,Melbourne - Inner South,R1,-37.9013216,145.019596,20802117802,20802117802,208021178,Caulfield - South,20802,Glen Eira,208,Melbourne - Inner South,1,1,1,1,Goldstein,19.98495865,V1,PHN203,South Eastern Melbourne,Glen Eira,Goldstein,Inner Metropolitan
6607,3188,HAMPTON,VIC,145.007238,-37.938889,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.937,145.009,20801117228,20801117228,208011172,Hampton,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6608,3188,HAMPTON EAST,VIC,145.007238,-37.938889,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.939,145.031,20801117233,20801117233,208011172,Hampton,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6609,3188,HAMPTON NORTH,VIC,145.007238,-37.938889,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.9394031,145.0135139,20801117212,20801117212,208011172,Hampton,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6610,3189,MOORABBIN,VIC,145.047802,-37.942021,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9403568,145.0576067,20803119116,20803119116,208031191,Moorabbin - Heatherton,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,34.86714554,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6611,3189,MOORABBIN EAST,VIC,145.047802,-37.942021,Melbourne Metro,,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9404,145.058,20803119116,20803119116,208031191,Moorabbin - Heatherton,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,34.86714554,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6612,3189,WISHART,VIC,145.047802,-37.942021,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9350908,145.0495054,20803119111,20803119111,208031191,Moorabbin - Heatherton,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,34.86714554,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6613,3190,HIGHETT,VIC,145.038147,-37.951394,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9487497,145.0410692,20801117119,20801117119,208011171,Cheltenham - Highett (West),20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,38.49346161,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6614,3191,SANDRINGHAM,VIC,145.013472,-37.956585,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.9533967,145.0135139,20801117316,20801117316,208011173,Sandringham - Black Rock,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,,V1,PHN203,South Eastern Melbourne,Bayside,Goldstein,Inner Metropolitan
6615,3192,CHELTENHAM,VIC,145.0623,-37.965655,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.964155,145.0658766,20803118829,20803118829,208031188,Cheltenham - Highett (East),20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6616,3192,CHELTENHAM EAST,VIC,145.0623,-37.965655,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.964155,145.0658766,20803118829,20803118829,208031188,Cheltenham - Highett (East),20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6617,3192,CHELTENHAM NORTH,VIC,145.0623,-37.965655,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9532145,145.0629927,20803118819,20803118819,208031188,Cheltenham - Highett (East),20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6618,3192,SOUTHLAND CENTRE,VIC,145.0623,-37.965655,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9583789,145.0539188,20803118841,20803118841,208031188,Cheltenham - Highett (East),20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6619,3193,BEAUMARIS,VIC,145.031561,-37.978698,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.983,145.0434,20801116816,20801116816,208011168,Beaumaris,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,19.75923729,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6620,3193,BLACK ROCK,VIC,145.031561,-37.978698,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.972,145.021,20801117331,20801117331,208011173,Sandringham - Black Rock,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,19.75923729,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6621,3193,BLACK ROCK NORTH,VIC,145.031561,-37.978698,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.966993,145.017093,20801117302,20801117302,208011173,Sandringham - Black Rock,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,19.75923729,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6622,3193,CROMER,VIC,145.031561,-37.978698,MOORABBIN DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20801,Bayside,208,Melbourne - Inner South,R1,-37.9845182,145.0450888,20801116816,20801116816,208011168,Beaumaris,20801,Bayside,208,Melbourne - Inner South,1,1,1,1,Goldstein,19.75923729,V1,PHN203,South Eastern Melbourne,Kingston,Goldstein,Inner Metropolitan
6623,3194,MENTONE,VIC,145.067356,-37.985059,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9812276,145.0647654,20803119009,20803119009,208031190,Mentone,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6624,3194,MENTONE EAST,VIC,145.067356,-37.985059,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9812276,145.0647654,20803119009,20803119009,208031190,Mentone,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6625,3194,MOORABBIN AIRPORT,VIC,145.067356,-37.985059,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9786237,145.1017225,20803119201,20803119201,208031192,Moorabbin Airport,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6626,3195,ASPENDALE,VIC,145.104105,-38.007024,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-38.025,145.104,20803118928,20803118928,208031189,Edithvale - Aspendale,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,3.205188274,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6627,3195,ASPENDALE GARDENS,VIC,145.104105,-38.007024,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-38.022778,145.118889,20803118303,20803118303,208031183,Aspendale Gardens - Waterways,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,3.205188274,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6628,3195,BRAESIDE,VIC,145.104105,-38.007024,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-38,145.125,20803118401,20803118401,208031184,Braeside,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,3.205188274,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6629,3195,MORDIALLOC,VIC,145.104105,-38.007024,BRAESIDE DC,Delivery Area,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9995418,145.0940302,20803119320,20803119320,208031193,Mordialloc - Parkdale,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,3.205188274,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
6630,3195,MORDIALLOC NORTH,VIC,145.104105,-38.007024,Braeside,,Updated 6-Feb-2020,20803,Kingston,208,Melbourne - Inner South,R1,-37.9944,145.092,20803119302,20803119302,208031193,Mordialloc - Parkdale,20803,Kingston,208,Melbourne - Inner South,1,1,1,1,Isaacs,3.205188274,V1,PHN203,South Eastern Melbourne,Kingston,Isaacs,Outer Metropolitan
